lat,lng,s2_id
-6.1195232,106.8120636,3344518538365763584
-5.1631515,119.4913739,3296322030277754880
-7.3287446,112.6998494,3303386564284907520
-6.2469502,106.8143811,3344469610098327552
1.4786828,124.8538386,3641007655591346176
-6.2142459,106.7888485,3344475554333065216
-6.636493,106.795567,3344432192343244800
3.4940371,98.5939727,3472596593436262400
-6.3191198,106.8904378,3344465040253124608
-5.1542413,119.4173775,3296385733232689152
-6.2469502,106.8143811,3344469610098327552
-5.1320916,119.424706,3296350548860600320
-5.1699036,119.5099945,3296322098997231616
-6.4226588,106.8152012,3344460951444258816
-6.2706293,106.7769904,3344469953695711232
-6.2110468,106.8162693,3344475416894111744
-7.6922201,110.4180677,3349093331371032576
1.4758199,124.8344868,3641007586871869440
-6.2904711,106.7516871,3344468338788007936
3.6224068,98.7004934,3472611952239312896
-5.1673181,119.4587566,3296321446162202624
-6.174369,106.794461,3344475107656466432
-6.1894622,106.7632762,3344475897930448896
-6.3605148,106.8322848,3344463768942804992
-5.1691713,119.4522097,3296321514881679360
-6.2230484,106.7338249,3344468819824345088
-5.1370752,119.4168347,3296356390016122880
1.4850617,124.8370634,3641007552512131072
3.5673724,98.6427094,3472609306539458560
-5.1409768,119.438575,3296350480141123584
-7.030017,110.465293,3346328781181681664
-6.2595029,106.7814017,3344469197781467136
-5.1548233,119.4561357,3296321411802464256
-5.1531677,119.4676645,3296321721040109568
-8.6635873,115.1860089,3301779868559081472
-5.145989,119.5164901,3296323404667289600
-5.1873375,119.4306213,3296320896406388736
-8.7819766,115.1782035,3301776810542366720
-7.7644859,110.4042355,3349087765093416960
1.4313246,124.7942738,3641006281201811456
-5.177061,119.4124452,3296385870671642624
-6.1911856,106.8645709,3344472874273472512
-6.291714,106.7954479,3344470159854141440
-6.8988014,107.6085341,3344175903054757888
-6.3077869,106.8927747,3344465074612862976
-6.2624411,106.8657544,3344471362444984320
-6.2760862,106.8005472,3344469816256757760
-7.3748105,112.7963888,3303361103718776832
-6.3391621,106.8117753,3344466414642659328
-5.1662776,119.4202451,3296321136924557312
-8.740063,115.1703913,3301776363865767936
-7.7419926,110.4096331,3349087593294725120
-5.0772326,119.5465212,3296348830873681920
-5.15942,119.442952,3296321308723249152
-6.3241074,106.8844025,3344464868454432768
-6.2192915,106.8284661,3344472461956612096
-6.1679176,106.802582,3344475107656466432
-6.2629774,106.7818876,3344469919335972864
-8.7160423,115.1701632,3301779250083790848
-6.1985223,106.84123,3344472565035827200
-5.136394,119.4323881,3296350480141123584
-6.2611746,106.7889252,3344469884976234496
-8.367704,115.3441806,3301735510136848384
-6.3078385,106.8388356,3344465830527107072
-8.7504332,115.182332,3301776295146291200
-8.7338649,115.1773153,3301776260786552832
-6.9850115,110.3827329,3346327544231100416
-7.7876838,110.4317613,3349088246129754112
-6.1850575,106.7763313,3344475760491495424
-6.1915726,106.8187956,3344472633755303936
-7.7848222,110.4370088,3349088246129754112
-6.1747546,106.844353,3344474351742222336
-0.4937272,117.1176052,3311974196774436864
-6.2255645,106.7991803,3344469507019112448
-7.2702814,112.7410488,3303385774010925056
-6.8934419,107.6124721,3344175971774234624
-7.7874152,110.3801452,3349088039971323904
-2.9665989,104.7920679,3331386418160205824
-6.1786953,106.7924433,3344475726131757056
-3.0105728,104.7186837,3331430329905840128
-7.2368192,112.7680577,3303383334469500928
-7.0297776,110.4308685,3346328952980373504
1.4838182,124.8347497,3641007552512131072
-6.1606949,106.8189666,3344474523540914176
3.5873949,98.6729845,3472611539922452480
-2.980817,104.7633121,3331386143282298880
-7.2654998,112.7524086,3303383162670809088
-6.9886404,110.4238093,3346327750389530624
-6.357936,106.9329733,3344366118566363136
-6.9770744,110.4163403,3346327716029792256
-6.2868606,106.7789866,3344470056774926336
1.5065864,124.8923146,3641055243828985856
-7.238032,112.734682,3303382887792902144
-6.2348731,106.805163,3344469472659374080
-6.2348731,106.805163,3344469472659374080
-7.2768405,112.7816568,3303383987304529920
3.5844135,98.6662009,3472611574282190848
-6.9916093,110.4262005,3346327750389530624
-6.9920505,110.4215425,3346327750389530624
-7.7822493,110.4013624,3349087971251847168
-8.74278,115.1672389,3301776363865767936
-2.9683544,104.7363256,3331385834044653568
-7.267865,112.741313,3303385774010925056
-7.0071313,110.3807914,3346327475511623680
3.5293393,98.6316924,3472597933466058752
-7.2895891,112.7161232,3303385430413541376
-7.7758896,110.3746293,3349086253264928768
-7.2913346,112.7436941,3303385636571971584
-6.2108511,106.8185674,3344472496316350464
-7.7625376,110.3798395,3349087868172632064
-6.9916113,110.3513145,3346327063194763264
-2.9786359,104.7458501,3331385971483607040
3.5349275,98.7170837,3472621057569980416
-6.2147502,106.8192037,3344472496316350464
-2.9786359,104.7458501,3331385971483607040
-7.2651563,112.748501,3303383059591593984
-6.9856234,110.4221183,3346327750389530624
-6.9897989,110.4242696,3346327750389530624
3.6354992,98.8791203,3472638374878117888
-2.9860439,104.7324019,3331386005843345408
-7.3835882,112.7762739,3303360691401916416
-7.7642743,110.3819458,3349087868172632064
-7.26611,112.739865,3303383059591593984
3.5187319,98.6958976,3472621607325794304
3.5912612,98.6675843,3472611608641929216
-6.264928,106.9257326,3344359384057643008
-6.2247829,106.8292895,3344472461956612096
-6.9855601,110.4221747,3346327750389530624
3.5883758,98.6993053,3472611402483499008
-6.9852648,110.4427913,3346329262218018816
-7.2698959,112.746703,3303385774010925056
-2.9761755,104.7418393,3331385937123868672
-6.9801165,110.4054643,3346327681670053888
-7.816499,110.387137,3349084981954609152
-6.1953889,106.8197407,3344472633755303936
-6.205209,106.817691,3344475382534373376
-7.2603467,112.7412359,3303383059591593984
-2.9511949,104.760797,3331386658678374400
-6.978938,110.411565,3346327681670053888
3.5881165,98.6866371,3472611436843237376
3.5824867,98.6716751,3472611539922452480
-7.7573504,110.403368,3349087799453155328
-7.783637,110.390679,3349087971251847168
-7.834508,110.3923195,3349085050674085888
-6.9825465,107.6372815,3344179716985716736
-7.321224,112.732748,3303385292974587904
-7.7931221,110.3660614,3349086184545452032
-6.9924422,110.4235002,3346327750389530624
-6.2425708,106.8010284,3344469644458065920
-6.9252876,107.6121394,3344175799975542784
-7.7900654,110.3754253,3349086218905190400
-7.2934287,112.7381855,3303385464773279744
-7.2934287,112.7381855,3303385464773279744
-5.1323587,119.4072015,3296356355656384512
-6.2295503,106.8204091,3344472358877396992
-6.9557865,110.458499,3346441962159865856
-7.0529751,110.4276858,3346328471944036352
-7.012431,110.416743,3346327887828484096
-6.1930472,106.7976971,3344475313814896640
-6.9861609,110.4132421,3346327647310315520
-6.1881811,106.8154417,3344475348174635008
-7.7458912,110.4154391,3349087662014201856
-7.242152,112.738204,3303382887792902144
-6.1575258,106.8162911,3344475176375943168
-7.2921311,112.7507,3303385636571971584
-6.285081,106.7890919,3344470022415187968
-6.213334,106.8193844,3344472496316350464
-5.11753,119.4390931,3296350617580077056
-7.2780396,112.7388791,3303385842730401792
-6.889284,107.595805,3344176040493711360
-5.1628677,119.4196483,3296321136924557312
-5.1701998,119.4514211,3296321514881679360
-2.9686002,104.7516383,3331385937123868672
-6.9430217,107.6657628,3344177930279321600
-5.174323,119.4553125,3296321549241417728
-8.7169606,115.1689019,3301779250083790848
-7.2563703,112.7083047,3303388900747116544
-8.680001,115.2521868,3301772171977687040
-5.1618503,119.4149504,3296385767592427520
-6.5880811,106.8377253,3344422331098333184
-7.0553185,110.4438045,3346328575023251456
-7.0050242,110.4308642,3346329124779065344
-6.16582,106.82043,3344474523540914176
-6.2245048,106.8040426,3344469507019112448
-6.9577001,110.4658744,3346441859080650752
-0.503521,117.154979,3311974883969204224
-7.3623625,112.7339108,3303360347804532736
-7.757998,110.4874692,3349089208202428416
-6.1553524,106.8164963,3344474729699344384
-7.3098308,112.7702607,3303384811938250752
-5.1614713,119.414637,3296385767592427520
-2.97575,104.7680068,3331386555599159296
-7.7876838,110.4317613,3349088246129754112
-6.1832992,106.8240987,3344472668115042304
-2.949386,104.768236,3331386693038112768
-5.1283208,119.500007,3296349758586617856
-6.1745249,106.8389308,3344474454821437440
-6.2684133,106.8109891,3344469747537281024
-7.3324144,112.7245264,3303385224255111168
-6.9554553,110.4200636,3346443508348092416
-6.1847585,106.7979797,3344475279455158272
-7.7796132,110.4113419,3349088143050539008
-6.2455721,106.8084013,3344469610098327552
-8.743301,115.1756963,3301776363865767936
-6.1706517,106.8991563,3344473733266931712
-6.3796881,106.7719361,3344466792599781376
-2.9722171,104.7643442,3331386555599159296
-2.975909,104.7608934,3331386589958897664
-6.2326401,106.8313987,3344472393237135360
-6.1939901,106.8220586,3344472633755303936
-5.1360475,119.4149415,3296356390016122880
-5.1739893,119.4514073,3296321514881679360
-2.9677494,104.7473229,3331385937123868672
-7.782742,110.377669,3349086253264928768
-2.9764217,104.7434146,3331385937123868672
3.5557123,98.6568031,3472609443978412032
-6.3026685,106.8583089,3344465349490769920
-5.1339736,119.414368,3296356390016122880
-7.2901912,112.67499,3303386151968047104
-6.2470479,106.8082971,3344469610098327552
-7.7593214,110.3812333,3349087868172632064
-7.8023569,110.4013022,3349085359911731200
-6.889284,107.595805,3344176040493711360
-6.2249469,106.8145192,3344469541378850816
-6.9990735,110.4560431,3346329468376449024
-7.2880974,112.6509172,3303387869954965504
-6.2076409,106.8306565,3344472530676088832
-6.1902396,106.7979208,3344475313814896640
-6.8429333,107.6229397,3344169924460281856
-7.2633646,112.7406773,3303383059591593984
-2.9826926,104.7595664,3331386143282298880
-2.951844,104.7607008,3331386658678374400
-6.2192265,106.8243586,3344472461956612096
-6.1817736,106.8452606,3344472805553995776
-2.9959176,104.7497198,3331430089387671552
-6.2109202,106.81201,3344475416894111744
-7.2702706,112.7510924,3303385739651186688
-7.316503,112.752051,3303384846297989120
-5.13241,119.488,3296349827306094592
-6.215106,106.813422,3344475416894111744
-6.2019911,106.7875218,3344475519973326848
-6.1953888,106.8197408,3344472633755303936
-8.7150322,115.1854122,3301779215724052480
-7.7697227,110.3795567,3349087902532370432
-6.9742463,107.6291616,3344179648266240000
-6.9752138,110.4187265,3346443542707830784
-2.9606668,104.7752142,3331386521239420928
-6.979145,110.3790094,3346327544231100416
-5.1584166,119.4413289,3296321308723249152
-6.2323828,106.8203651,3344472358877396992
-6.2630323,106.7353391,3344468510586699776
-2.9562229,104.7461237,3331384081697996800
-7.780503,110.373131,3349086253264928768
-6.1875667,106.8249654,3344472633755303936
-6.9786705,110.3783299,3346327166273978368
-7.7901561,110.3760304,3349086218905190400
-6.2252225,106.8102699,3344469541378850816
-6.1800992,106.8230459,3344472668115042304
-7.2588002,112.7361206,3303383025231855616
-8.6793983,115.1499779,3301779593681174528
-6.2352473,106.8291763,3344472358877396992
1.4838182,124.8347497,3641007552512131072
-5.1445131,119.4150674,3296385698872950784
3.5695699,98.6972212,3472609959374487552
-6.2142122,106.8287993,3344472496316350464
-6.2137326,106.8206031,3344472496316350464
-6.2337156,106.8445992,3344472015280013312
-6.1640476,106.7628461,3344476550765477888
-6.1419222,106.809356,3344474695339606016
-6.2240267,106.8231378,3344472461956612096
-8.7068968,115.1824316,3301779318803267584
-7.7449742,110.3978386,3349087180977864704
-7.0060722,110.4066913,3346327819109007360
-6.252587,106.804077,3344469678817804288
-6.2170867,107.0064785,3344358147107061760
-6.2892047,106.7954778,3344470194213879808
-6.9412089,107.6266421,3344178239516966912
-6.2843891,106.8444335,3344470743969693696
3.575472,98.6646704,3472609753216057344
-6.2039473,106.9136685,3344357356833079296
-6.2478931,106.9171968,3344359040460259328
-7.8010967,110.362206,3349085531710423040
-6.2266767,106.8034132,3344469507019112448
3.584303,98.6796797,3472611539922452480
-6.2112202,106.6843395,3344478646709518336
-6.2112202,106.6843395,3344478646709518336
-6.2969861,106.7127735,3344479814940622848
-7.7469485,110.3433754,3349086631222050816
-6.255815,106.80098,3344469678817804288
-6.3026015,106.8584333,3344465349490769920
-6.3062993,106.8788828,3344465212051816448
-6.2841345,106.8445895,3344470743969693696
-6.2219599,106.7829999,3344469403939897344
-6.6387231,106.8188345,3344424873718972416
1.483283,124.8352322,3641007552512131072
-6.1258461,106.829322,3344518675804717056
-6.1237748,106.8318058,3344518744524193792
3.5704055,98.666322,3472609718856318976
-6.2174423,106.8138892,3344475416894111744
-5.1347454,119.4936853,3296349827306094592
-6.934923,107.539529,3344185936098361344
-6.254739,106.795619,3344469678817804288
-6.2915825,106.7996595,3344470159854141440
-6.1953889,106.8197407,3344472633755303936
-2.8949048,104.7043831,3331382844747415552
-6.929339,107.587275,3344178514394873856
-6.3297614,106.7401422,3344467617233502208
-6.133255,106.7133272,3344488611033645056
-6.2479206,106.7899884,3344469266500943872
-7.2894,112.7458858,3303385636571971584
-6.2307736,106.7017746,3344479196465332224
-6.1884148,106.7561945,3344475829210972160
-7.787684,110.4317614,3349088246129754112
-6.1638063,106.7727569,3344475004577251328
-6.228481,106.610295,3344481395488587776
-6.2464209,106.7949709,3344469644458065920
-6.1953889,106.8197407,3344472633755303936
-6.2248219,106.8412856,3344472427596873728
-6.2440405,106.8029785,3344469644458065920
-6.4059846,106.8413192,3344463425345421312
-6.2542801,106.8134198,3344469713177542656
-7.7779054,110.3737291,3349086253264928768
-6.252587,106.804077,3344469678817804288
-6.2656761,106.7828194,3344469884976234496
-6.1801116,106.8218728,3344472668115042304
-6.227356,106.818995,3344472461956612096
-6.3078385,106.8388329,3344465830527107072
-6.3025882,106.7858129,3344466036685537280
-6.2256158,106.8101348,3344469541378850816
-6.9036475,107.6207825,3344175937414496256
-6.2012775,106.7980997,3344475485613588480
-6.2277586,106.7981051,3344469507019112448
-6.2326399,106.8110321,3344469575738589184
-6.2255808,106.7999551,3344469507019112448
-6.173846,106.629588,3344477787716059136
-6.2263978,106.8177171,3344469541378850816
-6.2239758,106.8268499,3344472461956612096
-7.2689122,112.7390236,3303385808370663424
-6.1249102,106.7969004,3344518572725501952
-6.1958424,106.8165,3344475348174635008
-6.2239692,106.8268061,3344472461956612096
-6.224471,106.828696,3344472461956612096
-6.2263978,106.8177171,3344469541378850816
-6.245218,106.782818,3344469266500943872
-6.2111954,106.8180755,3344472496316350464
-6.1349201,106.7813265,3344518126048903168
3.5730202,98.6450094,3472609340899196928
-6.2143519,106.811385,3344475416894111744
-6.293659,106.785372,3344470125494403072
-6.2839009,106.7816207,3344470056774926336
-6.2322116,106.8317055,3344472393237135360
-6.1618122,106.6892895,3344477169240768512
-6.257194,106.8520383,3344472152718966784
-7.7719369,110.4085669,3349087765093416960
-6.2558522,106.855149,3344472118359228416
-7.7660518,110.4088538,3349087765093416960
-6.2411877,106.8297421,3344472221438443520
-6.176497,106.7916316,3344475073296728064
-8.7467171,115.166787,3301776329506029568
3.5962711,98.675286,3472611505562714112
-6.2140319,106.762361,3344475966649925632
-6.1217937,106.7026406,3344488679753121792
-6.2235694,106.8229759,3344472461956612096
-6.2256245,106.7760013,3344469369580158976
-6.2826592,106.8660263,3344470881408647168
-6.1585836,106.7561141,3344476585125216256
-6.2105448,106.6586856,3344478440551088128
-6.2262885,106.8323209,3344472427596873728
-7.8106588,110.452801,3349077869488766976
-6.2227221,106.8331485,3344472427596873728
-5.077747,119.5494844,3296348830873681920
-6.2308089,106.833461,3344472393237135360
-6.2901285,106.8088155,3344470262933356544
-7.7959539,110.368882,3349085497350684672
-6.3281508,106.8654111,3344464834094694400
-6.2456431,106.8256547,3344472324517658624
-6.1766343,106.8411328,3344472702474780672
-6.3019052,106.8680417,3344465315131031552
-6.589412,106.7967103,3344421678263304192
-6.2445131,106.8006439,3344469644458065920
-6.2273663,106.7968203,3344469507019112448
-6.203905,106.8203862,3344472599395565568
-7.791508,110.36639,3349086184545452032
-6.2319525,106.7967754,3344469472659374080
-6.49715,106.7542476,3344418482807635968
-6.2886595,106.7291194,3344468132629577728
-6.1726573,106.8384322,3344474454821437440
-6.175176,106.8285351,3344474489181175808
-8.6509654,115.2268933,3301772412495855616
-7.7879032,110.373014,3349086218905190400
-7.7831572,110.4011525,3349087971251847168
-6.2272071,106.8058684,3344469507019112448
-6.3281508,106.8654111,3344464834094694400
-6.2457434,106.8038356,3344469644458065920
-6.217814,106.8302939,3344472427596873728
-7.288849,112.768087,3303384056024006656
-6.2018884,106.8235894,3344472599395565568
-6.2022254,106.8944242,3344473286590332928
-6.903655,107.6012582,3344175903054757888
-7.3833225,112.7760571,3303360691401916416
-8.6953396,115.188397,3301779353163005952
-6.2945314,106.7955163,3344470159854141440
-6.1653707,106.8192817,3344474523540914176
-6.23533,106.813628,3344469575738589184
-6.2238712,106.8427371,3344471980920274944
-6.166328,106.875962,3344473595827978240
-6.1113356,106.7725707,3344518263487856640
-6.207426,106.7974162,3344475485613588480
-6.169155,106.8361915,3344474454821437440
-2.9630313,104.7495026,3331385902764130304
-7.2808929,112.7435338,3303385670931709952
-7.8112847,110.3887754,3349085428631207936
-7.3090481,112.7343927,3303385327334326272
-7.2808929,112.7435338,3303385670931709952
-7.2622191,112.7264994,3303382990872117248
-6.9839788,110.417548,3346327716029792256
-2.9767866,104.7648103,3331386177642037248
3.5914455,98.667137,3472611608641929216
-3.0165161,104.7516158,3331430570424008704
-2.9882258,104.7425114,3331386074562822144
-6.2234601,106.8074673,3344469541378850816
-2.978431,104.748762,3331385971483607040
3.5993454,98.6445739,3472607622912278528
-2.9703701,104.7384217,3331385834044653568
3.5757461,98.6881686,3472609890655010816
-6.8143581,107.593419,3344170611655049216
-6.196617,106.821354,3344472633755303936
-6.1826429,106.8195167,3344472668115042304
1.4874742,124.8582673,3641007793030299648
-6.1947605,106.8162972,3344475348174635008
-2.9770217,104.7705039,3331386177642037248
3.587341,98.67405,3472611539922452480
-7.2629282,112.7403582,3303383059591593984
-2.9739513,104.7533458,3331386589958897664
-6.1365112,106.8145095,3344474695339606016
-6.1254164,106.8461392,3344518813243670528
-1.2335325,116.8143513,3310506280031879168
3.5474764,98.7194303,3472610234252394496
-7.2940422,112.7390897,3303385636571971584
-2.9704772,104.7843073,3331386383800467456
-2.9937175,104.778622,3331386246361513984
-6.224922,106.805811,3344469507019112448
-6.2246109,106.8038571,3344469507019112448
-6.2004883,106.86013,3344472908633210880
-6.217337,106.8315046,3344472427596873728
3.5940578,98.6678357,3472611608641929216
-6.2267021,106.801254,3344469507019112448
-2.985323,104.762331,3331386143282298880
3.571489,98.6700226,3472609753216057344
-6.2096519,106.8221873,3344472496316350464
-2.9786043,104.7457387,3331385971483607040
-7.011303,110.4160524,3346327887828484096
-6.1953889,106.8197407,3344472633755303936
-6.9640557,110.438143,3346441996519604224
-6.2488632,107.0507727,3344361411282206720
-7.8071618,110.3883408,3349085428631207936
3.565035,98.6553008,3472609409618673664
-7.7825377,110.4124723,3349088143050539008
-6.1792729,106.8202343,3344472668115042304
-7.7573189,110.3814327,3349087868172632064
3.5754871,98.6260217,3472609203460243456
-6.9856128,110.4133497,3346327681670053888
-7.7853344,110.4041913,3349088108690800640
3.596479,98.6868609,3472611471202975744
3.596479,98.6868609,3472611471202975744
