lat,lng,s2_id
-6.5735041,106.822082,3344422571616501760
-6.129408,106.6575459,3344488336155738112
-7.8151882,110.3683865,3349085600429899776
-6.2942252,106.7951416,3344470159854141440
-6.2625624,106.9182359,3344359418417381376
-6.3508698,106.7784639,3344466964398473216
-7.2815817,112.7504949,3303385670931709952
1.4987936,124.8522417,3641007827390038016
-6.894122,107.5727971,3344175422018420736
-5.1481288,119.4523327,3296321343082987520
-6.2026584,106.9002865,3344473286590332928
-6.2302243,106.8106015,3344469575738589184
-8.6753747,115.2307599,3301772893532192768
-5.1700636,119.4199098,3296321136924557312
-6.1876981,106.7917382,3344475691772018688
-6.2397583,106.6209296,3344481326769111040
-6.2499334,106.792395,3344469232141205504
-6.191637,106.7664618,3344475897930448896
-7.0695142,110.4219307,3346325482646798336
-7.3045917,112.6779156,3303386289407000576
-6.8754323,107.5792458,3344176281011879936
-6.296602,106.7917952,3344470125494403072
-6.2821583,106.8655201,3344470881408647168
-7.329382,112.724052,3303385224255111168
-6.2179635,106.6261042,3344484212987133952
-5.1312728,119.407815,3296356355656384512
-2.9945532,104.7501692,3331386074562822144
-6.2451999,106.9250238,3344359074819997696
-6.1966014,106.8940715,3344473286590332928
-6.2284872,106.6966774,3344479230825070592
-6.9829858,110.365935,3346327131914240000
-2.95496,104.747336,3331384081697996800
-7.2481366,112.7311092,3303382922152640512
-6.2553311,106.7275863,3344468648025653248
-6.248242,106.6149575,3344481739085971456
-6.174791,106.7966124,3344475107656466432
-6.9852777,110.4254173,3346327716029792256
-7.3327925,112.6975202,3303386736083599360
3.5965025,98.6858458,3472611471202975744
-6.1476721,106.7823967,3344474901498036224
-1.2618783,116.8978897,3310502122503536640
-6.1766486,106.6311413,3344477787716059136
-8.733406,115.170832,3301779147004575744
-6.1860258,106.8247974,3344472668115042304
-6.1908646,106.7635033,3344475897930448896
-1.2242102,116.8849149,3310504184087838720
-6.1296425,106.8741073,3344520668669542400
-7.263614,112.741316,3303383059591593984
-5.1892879,119.4494342,3296320758967435264
-7.2228983,112.74132,3303382509835780096
-7.3464752,112.7505756,3303385052456419328
